PREPRINT_DOI,CITATION_INTERVAL,CITATIONS,LOG_CITATIONS
10.1101/014803,20,0,0
10.1101/014803,21,0,0
10.1101/014803,22,0,0
10.1101/014803,23,0,0
10.1101/014803,24,0,0
10.1101/014829,-12,0,0
10.1101/014829,-11,0,0
10.1101/014829,-10,0,0
10.1101/014829,-9,0,0
10.1101/014829,-8,0,0
10.1101/014829,-7,0,0
10.1101/014829,-6,0,0
10.1101/014829,-5,0,0
10.1101/014829,-4,0,0
10.1101/014829,-3,0,0
10.1101/014829,-2,0,0
10.1101/014829,-1,0,0
10.1101/014829,0,0,0
10.1101/014829,1,0,0
10.1101/014829,2,0,0
10.1101/014829,3,0,0
10.1101/014829,4,0,0
10.1101/014829,5,0,0
10.1101/014829,6,0,0
10.1101/014829,7,0,0
10.1101/014829,8,0,0
10.1101/014829,9,0,0
10.1101/014829,10,0,0
10.1101/014829,11,0,0
10.1101/014837,-7,0,0
10.1101/014837,-6,0,0
10.1101/014837,-5,0,0
10.1101/014837,-4,0,0
10.1101/014837,-3,0,0
10.1101/014837,-2,0,0
10.1101/014837,-1,0,0
10.1101/014837,0,0,0
10.1101/014837,1,0,0
10.1101/014837,2,0,0
10.1101/014837,3,0,0
10.1101/014837,4,0,0
10.1101/014837,5,0,0
10.1101/014837,6,0,0
10.1101/014837,7,0,0
10.1101/014837,8,0,0
10.1101/014837,9,0,0
10.1101/014837,10,0,0
10.1101/014837,11,0,0
10.1101/014837,12,0,0
10.1101/014837,13,0,0
10.1101/014837,14,0,0
10.1101/014837,15,0,0
10.1101/014837,16,0,0
10.1101/014837,17,0,0
10.1101/014837,18,0,0
10.1101/014837,19,0,0
10.1101/014837,20,0,0
10.1101/014837,21,0,0
10.1101/014837,22,0,0
10.1101/014837,23,0,0
10.1101/014837,24,0,0
10.1101/014845,-12,0,0
10.1101/014845,-11,0,0
10.1101/014845,-10,0,0
10.1101/014845,-9,0,0
10.1101/014845,-8,0,0
10.1101/014845,-7,0,0
10.1101/014845,-6,0,0
10.1101/014845,-5,0,0
10.1101/014845,-4,0,0
10.1101/014845,-3,0,0
10.1101/014845,-2,0,0
10.1101/014845,-1,0,0
10.1101/014845,0,0,0
10.1101/014845,1,0,0
10.1101/014845,2,0,0
10.1101/014845,3,0,0
10.1101/014845,4,0,0
10.1101/014845,5,0,0
10.1101/014845,6,0,0
10.1101/014845,7,0,0
10.1101/014845,8,0,0
10.1101/014845,9,0,0
10.1101/014845,10,0,0
10.1101/014845,11,0,0
10.1101/014845,12,0,0
10.1101/014845,13,0,0
10.1101/014845,14,0,0
10.1101/014852,-12,0,0
10.1101/014852,-11,0,0
10.1101/014852,-10,0,0
10.1101/014852,-9,0,0
10.1101/014852,-8,0,0
10.1101/014852,-7,0,0
10.1101/014852,-6,0,0
10.1101/014852,-5,0,0
10.1101/014852,-4,0,0
10.1101/014852,-3,0,0
10.1101/014852,-2,0,0
10.1101/014852,-1,0,0
10.1101/014852,0,0,0
10.1101/014852,1,0,0
10.1101/014852,2,0,0
10.1101/014852,3,0,0
10.1101/014852,4,0,0
10.1101/014852,5,0,0
10.1101/014852,6,0,0
10.1101/014852,7,0,0
10.1101/014852,8,0,0
10.1101/014852,9,0,0
10.1101/014852,10,0,0
10.1101/014852,11,0,0
10.1101/014852,12,0,0
10.1101/014852,13,0,0
10.1101/014852,14,0,0
10.1101/014852,15,0,0
10.1101/014852,16,0,0
10.1101/014886,0,0,0
10.1101/014886,1,0,0
10.1101/014886,2,0,0
10.1101/014886,3,0,0
10.1101/014886,4,0,0
10.1101/014886,5,0,0
10.1101/014886,6,0,0
10.1101/014886,7,0,0
10.1101/014886,8,0,0
10.1101/014886,9,0,0
10.1101/014886,10,0,0
10.1101/014886,11,0,0
10.1101/014886,12,0,0
10.1101/014886,13,0,0
10.1101/014886,14,0,0
10.1101/014886,15,0,0
10.1101/014886,16,0,0
10.1101/014886,17,0,0
10.1101/014886,18,0,0
10.1101/014886,19,0,0
10.1101/014886,20,0,0
10.1101/014886,21,0,0
10.1101/014886,22,0,0
10.1101/014886,23,0,0
10.1101/014886,24,0,0
10.1101/014894,-11,0,0
10.1101/014894,-10,0,0
10.1101/014894,-9,0,0
10.1101/014894,-8,0,0
10.1101/014894,-7,0,0
10.1101/014894,-6,0,0
10.1101/014894,-5,0,0
10.1101/014894,-4,0,0
10.1101/014894,-3,0,0
10.1101/014894,-2,0,0
10.1101/014894,-1,0,0
10.1101/014894,0,0,0
10.1101/014894,1,0,0
10.1101/014894,2,0,0
10.1101/014894,3,0,0
10.1101/014894,4,0,0
10.1101/014894,5,0,0
10.1101/014894,6,0,0
10.1101/014894,7,0,0
10.1101/014894,8,0,0
10.1101/014894,9,0,0
10.1101/014894,10,0,0
10.1101/014894,11,0,0
10.1101/014894,12,0,0
10.1101/014894,13,0,0
10.1101/014894,14,0,0
10.1101/014894,15,0,0
10.1101/014894,16,0,0
10.1101/014894,17,0,0
10.1101/014894,18,0,0
10.1101/014894,19,0,0
10.1101/014894,20,0,0
10.1101/014894,21,0,0
10.1101/014894,22,0,0
10.1101/014894,23,0,0
10.1101/014902,-6,0,0
10.1101/014902,-5,0,0
10.1101/014902,-4,0,0
10.1101/014902,-3,0,0
10.1101/014902,-2,0,0
10.1101/014902,-1,0,0
10.1101/014902,0,0,0
10.1101/014902,1,0,0
10.1101/014902,2,0,0
10.1101/014902,3,0,0
10.1101/014902,4,0,0
10.1101/014902,5,0,0
10.1101/014902,6,0,0
10.1101/014902,7,0,0
10.1101/014902,8,0,0
10.1101/014902,9,0,0
10.1101/014902,10,0,0
10.1101/014902,11,0,0
10.1101/014902,12,0,0
10.1101/014902,13,0,0
10.1101/014902,14,0,0
10.1101/014902,15,0,0
10.1101/014902,16,0,0
10.1101/014902,17,0,0
10.1101/014902,18,0,0
10.1101/014902,19,0,0
10.1101/014902,20,0,0
10.1101/014902,21,0,0
10.1101/014902,22,0,0
10.1101/014902,23,0,0
10.1101/014902,24,0,0
10.1101/014910,-3,0,0
10.1101/014910,-2,0,0
10.1101/014910,-1,0,0
10.1101/014910,0,0,0
10.1101/014910,1,0,0
10.1101/014910,2,0,0
10.1101/014910,3,0,0
10.1101/014910,4,0,0
10.1101/014910,5,0,0
10.1101/014910,6,0,0
10.1101/014910,7,0,0
10.1101/014910,8,0,0
10.1101/014910,9,0,0
10.1101/014910,10,0,0
10.1101/014910,11,0,0
10.1101/014910,12,0,0
10.1101/014910,13,0,0
10.1101/014910,14,0,0
10.1101/014910,15,0,0
10.1101/014910,16,0,0
10.1101/014910,17,0,0
10.1101/014910,18,0,0
10.1101/014910,19,0,0
10.1101/014910,20,0,0
10.1101/014910,21,0,0
10.1101/014910,22,0,0
10.1101/014910,23,0,0
10.1101/014910,24,0,0
10.1101/014928,-5,0,0
10.1101/014928,-4,0,0
10.1101/014928,-3,0,0
10.1101/014928,-2,0,0
10.1101/014928,-1,0,0
10.1101/014928,0,0,0
10.1101/014928,1,0,0
10.1101/014928,2,0,0
10.1101/014928,3,0,0
10.1101/014928,4,0,0
10.1101/014928,5,0,0
10.1101/014928,6,0,0
10.1101/014928,7,0,0
10.1101/014928,8,0,0
10.1101/014928,9,0,0
10.1101/014928,10,0,0
10.1101/014928,11,0,0
10.1101/014928,12,0,0
10.1101/014928,13,0,0
10.1101/014928,14,0,0
10.1101/014928,15,0,0
10.1101/014928,16,0,0
10.1101/014928,17,0,0
10.1101/014928,18,0,0
10.1101/014928,19,0,0
10.1101/014928,20,0,0
10.1101/014928,21,0,0
10.1101/014928,22,0,0
10.1101/014928,23,0,0
10.1101/014928,24,0,0
10.1101/014936,-4,0,0
10.1101/014936,-3,0,0
10.1101/014936,-2,0,0
10.1101/014936,-1,0,0
10.1101/014936,0,0,0
10.1101/014936,1,0,0
10.1101/014936,2,0,0
10.1101/014936,3,0,0
10.1101/014936,4,0,0
10.1101/014936,5,0,0
10.1101/014936,6,0,0
10.1101/014936,7,0,0
10.1101/014936,8,0,0
10.1101/014936,9,0,0
10.1101/014936,10,0,0
10.1101/014936,11,0,0
10.1101/014936,12,0,0
10.1101/014936,13,0,0
10.1101/014936,14,0,0
10.1101/014936,15,0,0
10.1101/014936,16,0,0
10.1101/014936,17,0,0
10.1101/014936,18,0,0
10.1101/014936,19,0,0
10.1101/014936,20,0,0
10.1101/014936,21,0,0
10.1101/014936,22,0,0
10.1101/014936,23,0,0
10.1101/014936,24,0,0
10.1101/014944,-4,0,0
10.1101/014944,-3,0,0
10.1101/014944,-2,0,0
10.1101/014944,-1,0,0
10.1101/014944,0,0,0
10.1101/014944,1,0,0
10.1101/014944,2,0,0
10.1101/014944,3,0,0
10.1101/014944,4,0,0
10.1101/014944,5,0,0
10.1101/014944,6,0,0
10.1101/014944,7,0,0
10.1101/014944,8,0,0
10.1101/014944,9,0,0
10.1101/014944,10,0,0
10.1101/014944,11,0,0
10.1101/014944,12,0,0
10.1101/014944,13,0,0
10.1101/014944,14,0,0
10.1101/014944,15,0,0
10.1101/014944,16,0,0
10.1101/014944,17,0,0
10.1101/014944,18,0,0
10.1101/014944,19,0,0
10.1101/014944,20,0,0
10.1101/014944,21,0,0
10.1101/014944,22,0,0
10.1101/014944,23,0,0
10.1101/014944,24,0,0
10.1101/014951,-6,0,0
10.1101/014951,-5,0,0
10.1101/014951,-4,0,0
10.1101/014951,-3,0,0
10.1101/014951,-2,0,0
10.1101/014951,-1,0,0
10.1101/014951,0,0,0
10.1101/014951,1,0,0
10.1101/014951,2,0,0
10.1101/014951,3,0,0
10.1101/014951,4,0,0
10.1101/014951,5,0,0
10.1101/014951,6,0,0
10.1101/014951,7,0,0
10.1101/014951,8,0,0
10.1101/014951,9,0,0
10.1101/014951,10,0,0
10.1101/014951,11,0,0
10.1101/014951,12,0,0
10.1101/014951,13,0,0
10.1101/014951,14,0,0
10.1101/014951,15,0,0
10.1101/014951,16,0,0
10.1101/014951,17,0,0
10.1101/014951,18,0,0
10.1101/014951,19,0,0
10.1101/014951,20,0,0
10.1101/014951,21,0,0
10.1101/014951,22,0,0
10.1101/014951,23,0,0
10.1101/014951,24,0,0
10.1101/014977,-8,0,0
10.1101/014977,-7,0,0
10.1101/014977,-6,0,0
10.1101/014977,-5,0,0
10.1101/014977,-4,0,0
10.1101/014977,-3,0,0
10.1101/014977,-2,0,0
10.1101/014977,-1,0,0
10.1101/014977,0,0,0
10.1101/014977,1,0,0
10.1101/014977,2,0,0
10.1101/014977,3,0,0
10.1101/014977,4,0,0
10.1101/014977,5,0,0
10.1101/014977,6,0,0
10.1101/014977,7,0,0
10.1101/014977,8,0,0
10.1101/014977,9,0,0
10.1101/014977,10,0,0
10.1101/014977,11,0,0
10.1101/014977,12,0,0
10.1101/014977,13,0,0
10.1101/014977,14,0,0
10.1101/014977,15,0,0
10.1101/014977,16,0,0
10.1101/014977,17,0,0
10.1101/014977,18,0,0
10.1101/014977,19,0,0
10.1101/014977,20,0,0
10.1101/014977,21,0,0
10.1101/014977,22,0,0
10.1101/014977,23,0,0
10.1101/014977,24,0,0
10.1101/014985,-4,0,0
10.1101/014985,-3,0,0
10.1101/014985,-2,0,0
10.1101/014985,-1,0,0
10.1101/014985,0,1,0.6931471805599453
10.1101/014985,1,0,0
10.1101/014985,2,0,0
10.1101/014985,3,0,0
10.1101/014985,4,0,0
10.1101/014985,5,0,0
10.1101/014985,6,0,0
10.1101/014985,7,0,0
10.1101/014985,8,0,0
10.1101/014985,9,0,0
10.1101/014985,10,0,0
10.1101/014985,11,0,0
10.1101/014985,12,0,0
10.1101/014985,13,0,0
10.1101/014985,14,0,0
10.1101/014985,15,0,0
10.1101/014985,16,0,0
10.1101/014985,17,0,0
10.1101/014985,18,0,0
10.1101/014985,19,0,0
10.1101/014985,20,0,0
10.1101/014985,21,0,0
10.1101/014985,22,0,0
10.1101/014985,23,0,0
10.1101/014985,24,0,0
10.1101/015008,-12,0,0
10.1101/015008,-11,0,0
10.1101/015008,-10,0,0
10.1101/015008,-9,0,0
10.1101/015008,-8,0,0
10.1101/015008,-7,0,0
10.1101/015008,-6,0,0
10.1101/015008,-5,0,0
10.1101/015008,-4,0,0
10.1101/015008,-3,0,0
10.1101/015008,-2,0,0
10.1101/015008,-1,0,0
10.1101/015008,0,0,0
10.1101/015008,1,0,0
10.1101/015008,2,0,0
10.1101/015008,3,0,0
10.1101/015008,4,0,0
10.1101/015008,5,0,0
10.1101/015008,6,0,0
10.1101/015008,7,0,0
10.1101/015008,8,0,0
10.1101/015008,9,0,0
10.1101/015008,10,0,0
10.1101/015008,11,0,0
10.1101/015008,12,0,0
10.1101/015032,-7,0,0
10.1101/015032,-6,0,0
10.1101/015032,-5,0,0
10.1101/015032,-4,0,0
10.1101/015032,-3,0,0
10.1101/015032,-2,0,0
10.1101/015032,-1,0,0
10.1101/015032,0,0,0
10.1101/015032,1,0,0
10.1101/015032,2,0,0
10.1101/015032,3,0,0
10.1101/015032,4,0,0
10.1101/015032,5,0,0
10.1101/015032,6,0,0
10.1101/015032,7,0,0
10.1101/015032,8,0,0
10.1101/015032,9,0,0
10.1101/015032,10,0,0
10.1101/015032,11,0,0
10.1101/015032,12,0,0
10.1101/015032,13,0,0
10.1101/015032,14,0,0
10.1101/015032,15,0,0
10.1101/015032,16,0,0
10.1101/015032,17,0,0
10.1101/015032,18,0,0
10.1101/015032,19,0,0
10.1101/015032,20,0,0
10.1101/015032,21,0,0
10.1101/015032,22,0,0
10.1101/015032,23,0,0
10.1101/015032,24,0,0
10.1101/015040,0,0,0
10.1101/015040,1,0,0
10.1101/015040,2,0,0
10.1101/015040,3,0,0
10.1101/015040,4,0,0
10.1101/015040,5,0,0
10.1101/015040,6,0,0
10.1101/015040,7,0,0
10.1101/015040,8,0,0
10.1101/015040,9,0,0
10.1101/015040,10,0,0
10.1101/015040,11,0,0
10.1101/015040,12,0,0
10.1101/015040,13,0,0
10.1101/015040,14,0,0
10.1101/015040,15,0,0
10.1101/015040,16,0,0
10.1101/015040,17,0,0
10.1101/015040,18,0,0
10.1101/015040,19,0,0
10.1101/015040,20,0,0
10.1101/015040,21,0,0
10.1101/015040,22,0,0
10.1101/015040,23,0,0
10.1101/015040,24,0,0
10.1101/015057,-3,0,0
10.1101/015057,-2,0,0
10.1101/015057,-1,0,0
10.1101/015057,0,0,0
10.1101/015057,1,0,0
10.1101/015057,2,0,0
10.1101/015057,3,0,0
10.1101/015057,4,0,0
10.1101/015057,5,0,0
10.1101/015057,6,0,0
10.1101/015057,7,0,0
10.1101/015057,8,0,0
10.1101/015057,9,0,0
10.1101/015057,10,0,0
10.1101/015057,11,0,0
10.1101/015057,12,0,0
10.1101/015057,13,0,0
10.1101/015057,14,0,0
10.1101/015057,15,0,0
10.1101/015057,16,0,0
10.1101/015057,17,0,0
10.1101/015057,18,0,0
10.1101/015057,19,0,0
10.1101/015057,20,0,0
10.1101/015057,21,0,0
10.1101/015057,22,0,0
10.1101/015057,23,0,0
10.1101/015057,24,0,0
10.1101/015065,-12,0,0
10.1101/015065,-11,0,0
10.1101/015065,-10,0,0
10.1101/015065,-9,0,0
10.1101/015065,-8,0,0
10.1101/015065,-7,0,0
10.1101/015065,-6,0,0
10.1101/015065,-5,0,0
10.1101/015065,-4,0,0
10.1101/015065,-3,1,0.6931471805599453
10.1101/015065,-2,0,0
10.1101/015065,-1,0,0
10.1101/015065,0,0,0
10.1101/015065,1,0,0
10.1101/015065,2,0,0
10.1101/015065,3,0,0
10.1101/015065,4,0,0
10.1101/015065,5,0,0
10.1101/015065,6,0,0
10.1101/015065,7,0,0
10.1101/015065,8,0,0
10.1101/015065,9,0,0
10.1101/015065,10,0,0
10.1101/015065,11,0,0
10.1101/015065,12,0,0
10.1101/015065,13,0,0
10.1101/015065,14,0,0
10.1101/015065,15,0,0
10.1101/015065,16,0,0
10.1101/015065,17,0,0
10.1101/015065,18,0,0
10.1101/015065,19,0,0
10.1101/015065,20,0,0
10.1101/015107,-7,0,0
10.1101/015107,-6,0,0
10.1101/015107,-5,0,0
10.1101/015107,-4,0,0
10.1101/015107,-3,0,0
10.1101/015107,-2,0,0
10.1101/015107,-1,0,0
10.1101/015107,0,0,0
10.1101/015107,1,0,0
10.1101/015107,2,0,0
10.1101/015107,3,0,0
10.1101/015107,4,0,0
10.1101/015107,5,0,0
10.1101/015107,6,0,0
10.1101/015107,7,0,0
10.1101/015107,8,0,0
10.1101/015107,9,0,0
10.1101/015107,10,0,0
10.1101/015107,11,0,0
10.1101/015107,12,0,0
10.1101/015107,13,0,0
10.1101/015107,14,0,0
10.1101/015107,15,0,0
10.1101/015107,16,0,0
10.1101/015107,17,0,0
10.1101/015107,18,0,0
10.1101/015107,19,0,0
10.1101/015107,20,0,0
10.1101/015107,21,0,0
10.1101/015107,22,0,0
10.1101/015107,23,0,0
10.1101/015107,24,0,0
10.1101/015115,-5,0,0
10.1101/015115,-4,0,0
10.1101/015115,-3,0,0
10.1101/015115,-2,0,0
10.1101/015115,-1,0,0
10.1101/015115,0,0,0
10.1101/015115,1,0,0
10.1101/015115,2,0,0
10.1101/015115,3,0,0
10.1101/015115,4,0,0
10.1101/015115,5,0,0
10.1101/015115,6,0,0
10.1101/015115,7,0,0
10.1101/015115,8,0,0
10.1101/015115,9,0,0
10.1101/015115,10,0,0
10.1101/015115,11,0,0
10.1101/015115,12,0,0
10.1101/015115,13,0,0
10.1101/015115,14,0,0
10.1101/015115,15,0,0
10.1101/015115,16,0,0
10.1101/015115,17,0,0
10.1101/015115,18,0,0
10.1101/015115,19,0,0
10.1101/015115,20,0,0
10.1101/015115,21,0,0
10.1101/015115,22,0,0
10.1101/015115,23,0,0
10.1101/015115,24,0,0
10.1101/015156,-12,1,0.6931471805599453
10.1101/015156,-11,0,0
10.1101/015156,-10,0,0
10.1101/015156,-9,0,0
10.1101/015156,-8,0,0
10.1101/015156,-7,0,0
10.1101/015156,-6,0,0
10.1101/015156,-5,0,0
10.1101/015156,-4,0,0
10.1101/015156,-3,0,0
10.1101/015156,-2,0,0
10.1101/015156,-1,0,0
10.1101/015156,0,0,0
10.1101/015156,1,0,0
10.1101/015156,2,0,0
10.1101/015156,3,0,0
10.1101/015156,4,0,0
10.1101/015156,5,0,0
10.1101/015156,6,0,0
10.1101/015156,7,0,0
10.1101/015156,8,0,0
10.1101/015156,9,0,0
10.1101/015156,10,0,0
10.1101/015156,11,0,0
10.1101/015164,-4,0,0
10.1101/015164,-3,0,0
10.1101/015164,-2,0,0
10.1101/015164,-1,0,0
10.1101/015164,0,0,0
10.1101/015164,1,0,0
10.1101/015164,2,0,0
10.1101/015164,3,0,0
10.1101/015164,4,0,0
10.1101/015164,5,0,0
10.1101/015164,6,0,0
10.1101/015164,7,0,0
10.1101/015164,8,0,0
10.1101/015164,9,0,0
10.1101/015164,10,0,0
10.1101/015164,11,0,0
10.1101/015164,12,0,0
10.1101/015164,13,0,0
10.1101/015164,14,0,0
10.1101/015164,15,0,0
10.1101/015164,16,0,0
10.1101/015164,17,0,0
10.1101/015164,18,0,0
10.1101/015164,19,0,0
10.1101/015164,20,0,0
10.1101/015164,21,0,0
10.1101/015164,22,0,0
10.1101/015164,23,0,0
10.1101/015164,24,0,0
10.1101/015172,-7,0,0
10.1101/015172,-6,0,0
10.1101/015172,-5,0,0
10.1101/015172,-4,0,0
10.1101/015172,-3,0,0
10.1101/015172,-2,0,0
10.1101/015172,-1,0,0
10.1101/015172,0,0,0
10.1101/015172,1,0,0
10.1101/015172,2,0,0
10.1101/015172,3,0,0
10.1101/015172,4,0,0
10.1101/015172,5,0,0
10.1101/015172,6,0,0
10.1101/015172,7,0,0
10.1101/015172,8,0,0
10.1101/015172,9,0,0
10.1101/015172,10,0,0
10.1101/015172,11,0,0
10.1101/015172,12,0,0
10.1101/015172,13,0,0
10.1101/015172,14,0,0
10.1101/015172,15,0,0
10.1101/015172,16,0,0
10.1101/015172,17,0,0
10.1101/015172,18,0,0
10.1101/015172,19,0,0
10.1101/015172,20,0,0
10.1101/015172,21,0,0
10.1101/015172,22,0,0
10.1101/015172,23,0,0
10.1101/015172,24,0,0
10.1101/015180,-12,0,0
10.1101/015180,-11,0,0
10.1101/015180,-10,0,0
10.1101/015180,-9,0,0
10.1101/015180,-8,0,0
10.1101/015180,-7,0,0
10.1101/015180,-6,0,0
10.1101/015180,-5,0,0
10.1101/015180,-4,0,0
10.1101/015180,-3,0,0
10.1101/015180,-2,0,0
10.1101/015180,-1,0,0
10.1101/015180,0,0,0
10.1101/015180,1,0,0
10.1101/015180,2,0,0
10.1101/015180,3,0,0
10.1101/015180,4,0,0
10.1101/015180,5,0,0
10.1101/015180,6,0,0
10.1101/015180,7,0,0
10.1101/015180,8,0,0
10.1101/015180,9,0,0
10.1101/015180,10,0,0
10.1101/015180,11,0,0
10.1101/015180,12,0,0
10.1101/015180,13,0,0
10.1101/015180,14,0,0
10.1101/015180,15,0,0
10.1101/015180,16,0,0
10.1101/015180,17,0,0
10.1101/015180,18,0,0
10.1101/015180,19,0,0
10.1101/015180,20,0,0
10.1101/015214,-12,0,0
10.1101/015214,-11,0,0
10.1101/015214,-10,0,0
10.1101/015214,-9,0,0
10.1101/015214,-8,0,0
10.1101/015214,-7,0,0
10.1101/015214,-6,0,0
10.1101/015214,-5,0,0
10.1101/015214,-4,0,0
10.1101/015214,-3,0,0
10.1101/015214,-2,0,0
10.1101/015214,-1,0,0
10.1101/015214,0,0,0
10.1101/015214,1,0,0
10.1101/015214,2,0,0
10.1101/015214,3,0,0
10.1101/015214,4,0,0
10.1101/015214,5,0,0
10.1101/015214,6,0,0
10.1101/015214,7,0,0
10.1101/015214,8,0,0
10.1101/015214,9,0,0
10.1101/015214,10,0,0
10.1101/015214,11,0,0
10.1101/015214,12,0,0
10.1101/015214,13,0,0
10.1101/015214,14,0,0
10.1101/015214,15,0,0
10.1101/015214,16,1,0.6931471805599453
10.1101/015214,17,0,0
10.1101/015214,18,0,0
10.1101/015214,19,0,0
10.1101/015214,20,0,0
10.1101/015214,21,0,0
10.1101/015214,22,0,0
10.1101/015222,-7,0,0
10.1101/015222,-6,0,0
10.1101/015222,-5,0,0
10.1101/015222,-4,0,0
10.1101/015222,-3,0,0
10.1101/015222,-2,0,0
10.1101/015222,-1,0,0
10.1101/015222,0,0,0
10.1101/015222,1,0,0
10.1101/015222,2,0,0
10.1101/015222,3,0,0
10.1101/015222,4,0,0
10.1101/015222,5,0,0
10.1101/015222,6,0,0
10.1101/015222,7,0,0
10.1101/015222,8,0,0
10.1101/015222,9,0,0
10.1101/015222,10,0,0
10.1101/015222,11,0,0
10.1101/015222,12,0,0
10.1101/015222,13,0,0
10.1101/015222,14,0,0
10.1101/015222,15,0,0
10.1101/015222,16,0,0
10.1101/015222,17,0,0
10.1101/015222,18,0,0
10.1101/015222,19,0,0
10.1101/015222,20,0,0
10.1101/015222,21,0,0
10.1101/015222,22,0,0
10.1101/015222,23,0,0
10.1101/015222,24,0,0
10.1101/015230,-7,0,0
10.1101/015230,-6,0,0
10.1101/015230,-5,0,0
10.1101/015230,-4,0,0
10.1101/015230,-3,0,0
10.1101/015230,-2,0,0
10.1101/015230,-1,0,0
10.1101/015230,0,0,0
10.1101/015230,1,0,0
10.1101/015230,2,0,0
10.1101/015230,3,0,0
10.1101/015230,4,0,0
10.1101/015230,5,0,0
10.1101/015230,6,0,0
10.1101/015230,7,0,0
10.1101/015230,8,0,0
10.1101/015230,9,0,0
10.1101/015230,10,0,0
10.1101/015230,11,0,0
10.1101/015230,12,0,0
10.1101/015230,13,0,0
10.1101/015230,14,0,0
10.1101/015230,15,0,0
10.1101/015230,16,0,0
10.1101/015230,17,0,0
10.1101/015230,18,0,0
10.1101/015230,19,0,0
10.1101/015230,20,0,0
10.1101/015230,21,0,0
10.1101/015230,22,0,0
10.1101/015230,23,0,0
10.1101/015230,24,0,0
10.1101/015305,-6,0,0
10.1101/015305,-5,0,0
10.1101/015305,-4,0,0
10.1101/015305,-3,0,0
10.1101/015305,-2,0,0
10.1101/015305,-1,0,0
10.1101/015305,0,0,0
10.1101/015305,1,0,0
10.1101/015305,2,0,0
10.1101/015305,3,0,0
10.1101/015305,4,0,0
10.1101/015305,5,0,0
10.1101/015305,6,0,0
10.1101/015305,7,0,0
10.1101/015305,8,0,0
10.1101/015305,9,0,0
10.1101/015305,10,0,0
10.1101/015305,11,0,0
10.1101/015305,12,0,0
10.1101/015305,13,0,0
10.1101/015305,14,0,0
10.1101/015305,15,0,0
10.1101/015305,16,0,0
10.1101/015305,17,0,0
10.1101/015305,18,0,0
10.1101/015305,19,0,0
10.1101/015305,20,0,0
10.1101/015305,21,0,0
10.1101/015305,22,0,0
10.1101/015305,23,0,0
10.1101/015305,24,0,0
10.1101/015370,-12,0,0
10.1101/015370,-11,0,0
10.1101/015370,-10,0,0
10.1101/015370,-9,0,0
10.1101/015370,-8,0,0
10.1101/015370,-7,0,0
10.1101/015370,-6,0,0
10.1101/015370,-5,0,0
10.1101/015370,-4,0,0
10.1101/015370,-3,0,0
10.1101/015370,-2,0,0
10.1101/015370,-1,0,0
10.1101/015370,0,0,0
10.1101/015370,1,0,0
10.1101/015370,2,0,0
10.1101/015370,3,0,0
10.1101/015370,4,0,0
10.1101/015370,5,0,0
10.1101/015370,6,0,0
10.1101/015370,7,0,0
10.1101/015370,8,0,0
10.1101/015370,9,0,0
10.1101/015370,10,0,0
10.1101/015370,11,0,0
10.1101/015370,12,0,0
10.1101/015370,13,0,0
10.1101/015370,14,0,0
10.1101/015396,-8,0,0
10.1101/015396,-7,0,0
10.1101/015396,-6,0,0
10.1101/015396,-5,0,0
10.1101/015396,-4,0,0
10.1101/015396,-3,0,0
10.1101/015396,-2,0,0
10.1101/015396,-1,0,0
10.1101/015396,0,0,0
10.1101/015396,1,0,0
10.1101/015396,2,0,0
10.1101/015396,3,0,0
10.1101/015396,4,0,0
10.1101/015396,5,0,0
10.1101/015396,6,0,0
10.1101/015396,7,0,0
10.1101/015396,8,0,0
10.1101/015396,9,0,0
10.1101/015396,10,0,0
10.1101/015396,11,0,0
10.1101/015396,12,0,0
10.1101/015396,13,0,0
10.1101/015396,14,0,0
10.1101/015396,15,0,0
10.1101/015396,16,0,0
10.1101/015396,17,0,0
10.1101/015396,18,0,0
10.1101/015396,19,0,0
10.1101/015396,20,0,0
10.1101/015396,21,0,0
10.1101/015396,22,0,0
10.1101/015396,23,0,0
10.1101/015396,24,0,0
10.1101/015404,-8,0,0
10.1101/015404,-7,0,0
10.1101/015404,-6,0,0
10.1101/015404,-5,0,0
10.1101/015404,-4,0,0
10.1101/015404,-3,0,0
10.1101/015404,-2,0,0
10.1101/015404,-1,1,0.6931471805599453
10.1101/015404,0,1,0.6931471805599453
10.1101/015404,1,0,0
10.1101/015404,2,0,0
10.1101/015404,3,0,0
10.1101/015404,4,0,0
10.1101/015404,5,0,0
10.1101/015404,6,0,0
10.1101/015404,7,0,0
10.1101/015404,8,0,0
10.1101/015404,9,0,0
10.1101/015404,10,0,0
10.1101/015404,11,0,0
10.1101/015404,12,0,0
10.1101/015404,13,0,0
10.1101/015404,14,0,0
10.1101/015404,15,0,0
10.1101/015404,16,0,0
10.1101/015404,17,0,0
10.1101/015404,18,0,0
10.1101/015404,19,0,0
10.1101/015404,20,0,0
10.1101/015404,21,0,0
10.1101/015404,22,0,0
10.1101/015404,23,0,0
10.1101/015404,24,0,0
10.1101/015438,-6,0,0
10.1101/015438,-5,0,0
10.1101/015438,-4,0,0
10.1101/015438,-3,0,0
10.1101/015438,-2,0,0
10.1101/015438,-1,0,0
10.1101/015438,0,0,0
10.1101/015438,1,0,0
10.1101/015438,2,0,0
10.1101/015438,3,0,0
10.1101/015438,4,0,0
10.1101/015438,5,0,0
10.1101/015438,6,0,0
